latitude,longitude,grid_row,grid_col,plant_records,effort_intensity,weight
44.00416666666666,-0.604166666666667,899,587,18.0,18.0,18.45
43.329166666666666,3.520833333333334,980,1082,154.01185607910156,154.01185607910156,154.46185607910155
42.329166666666666,9.495833333333334,1100,1799,25.554733276367188,25.554733276367188,26.004733276367187
49.00416666666667,1.9208333333333334,299,890,862.7381591796875,862.7381591796875,863.1881591796875
47.3375,4.5625,499,1207,4.0,4.0,4.45
43.2375,3.1208333333333336,991,1034,42.30192947387695,42.30192947387695,42.751929473876956
48.954166666666666,2.3125,305,937,6290.36181640625,6290.36181640625,6290.81181640625
44.8875,5.804166666666667,793,1356,505.7397155761719,505.7397155761719,506.18971557617186
50.4375,3.5041666666666664,127,1080,29.0,29.0,29.45
44.170833333333334,3.645833333333334,879,1097,134.83555603027344,134.83555603027344,135.28555603027343
47.579166666666666,1.3875000000000002,470,826,46.449424743652344,46.449424743652344,46.89942474365235
48.99583333333334,4.612500000000001,300,1213,1082.0,1082.0,1082.45
45.12083333333334,4.487500000000001,765,1198,106.0,106.0,106.45
47.0375,0.09583333333333321,535,671,83.86666870117188,83.86666870117188,84.31666870117188
48.0125,4.137499999999999,418,1156,187.8355712890625,187.8355712890625,188.2855712890625
43.670833333333334,6.987500000000001,939,1498,94.71263885498047,94.71263885498047,95.16263885498047
43.954166666666666,-0.979166666666667,905,542,65.0,65.0,65.45
47.645833333333336,2.1791666666666663,462,921,773.933349609375,773.933349609375,774.383349609375
50.94583333333333,2.220833333333333,66,926,5905.0,5905.0,5905.45
48.854166666666664,4.9125,317,1249,504.2133483886719,504.2133483886719,504.66334838867186
49.3125,1.0708333333333329,262,788,321.4295959472656,321.4295959472656,321.8795959472656
48.1625,-1.2874999999999996,400,505,283.2893371582031,283.2893371582031,283.7393371582031
43.90416666666667,5.554166666666667,911,1326,28560.32421875,28560.32421875,28560.77421875
43.09583333333333,-0.4208333333333334,1008,609,67.97018432617188,67.97018432617188,68.42018432617188
45.6875,6.370833333333334,697,1424,90.81185150146484,90.81185150146484,91.26185150146485
44.3375,3.654166666666667,859,1098,22.07851791381836,22.07851791381836,22.52851791381836
46.7875,-0.895833333333333,565,552,4.248888969421387,4.248888969421387,4.698888969421387
49.0625,0.1875,292,682,126.1866683959961,126.1866683959961,126.6366683959961
46.145833333333336,-0.9874999999999998,642,541,13.213333129882812,13.213333129882812,13.663333129882812
45.829166666666666,1.2124999999999995,680,805,677.2875366210938,677.2875366210938,677.7375366210938
48.02916666666667,-0.28749999999999964,416,625,5796.0,5796.0,5796.45
42.6875,2.145833333333333,1057,917,178.6414794921875,178.6414794921875,179.0914794921875
46.52916666666667,1.104166666666667,596,792,1283.0,1283.0,1283.45
42.454166666666666,2.7958333333333325,1085,995,125.54251861572266,125.54251861572266,125.99251861572266
48.27916666666667,1.9458333333333329,386,893,991.0,991.0,991.45
47.795833333333334,4.270833333333334,444,1172,3044.86181640625,3044.86181640625,3045.31181640625
42.8375,0.9458333333333329,1039,773,375.2554016113281,375.2554016113281,375.7054016113281
44.954166666666666,5.945833333333333,785,1373,1715.6873779296875,1715.6873779296875,1716.1373779296875
48.1375,4.454166666666666,403,1194,1894.0,1894.0,1894.45
43.2625,2.3041666666666663,988,936,332.9063720703125,332.9063720703125,333.3563720703125
49.77916666666667,1.6958333333333329,206,863,170.0,170.0,170.45
46.90416666666667,1.8791666666666664,551,885,398.6122131347656,398.6122131347656,399.0622131347656
45.0375,5.970833333333333,775,1376,443.0246887207031,443.0246887207031,443.4746887207031
48.24583333333334,3.0124999999999993,390,1021,3947.675537109375,3947.675537109375,3948.125537109375
43.62083333333334,0.5708333333333329,945,728,14.617777824401855,14.617777824401855,15.067777824401855
46.9875,4.245833333333334,541,1169,3925.86669921875,3925.86669921875,3926.31669921875
46.020833333333336,3.8708333333333336,657,1124,1244.0,1244.0,1244.45
46.69583333333333,4.987500000000001,576,1258,1987.5111083984375,1987.5111083984375,1987.9611083984375
44.954166666666666,5.145833333333334,785,1277,363.18768310546875,363.18768310546875,363.63768310546874
45.979166666666664,-0.3291666666666666,662,620,248.3001251220703,248.3001251220703,248.7501251220703
42.37916666666666,9.3875,1094,1786,141.9658660888672,141.9658660888672,142.41586608886718
50.270833333333336,2.0625,147,907,814.0,814.0,814.45
43.55416666666667,6.520833333333334,953,1442,16.770370483398438,16.770370483398438,17.220370483398437
47.104166666666664,1.8125,527,877,230.21453857421875,230.21453857421875,230.66453857421874
45.65416666666667,5.679166666666667,701,1341,679.9427490234375,679.9427490234375,680.3927490234375
43.104166666666664,0.9708333333333332,1007,776,2674.108154296875,2674.108154296875,2674.558154296875
44.795833333333334,5.1625,804,1279,575.337158203125,575.337158203125,575.787158203125
43.4625,5.229166666666666,964,1287,21.749629974365234,21.749629974365234,22.199629974365234
48.545833333333334,4.604166666666666,354,1212,1107.0,1107.0,1107.45
45.454166666666666,0.21250000000000036,725,685,81.83110809326172,81.83110809326172,82.28110809326172
42.829166666666666,2.645833333333334,1040,977,101.77481842041016,101.77481842041016,102.22481842041016
42.4375,2.0374999999999996,1087,904,570.8463134765625,570.8463134765625,571.2963134765625
45.30416666666667,4.4625,743,1195,936.6681518554688,936.6681518554688,937.1181518554688
42.5875,1.7958333333333334,1069,875,489.46002197265625,489.46002197265625,489.91002197265624
47.795833333333334,2.395833333333333,444,947,1657.6221923828125,1657.6221923828125,1658.0721923828125
45.62083333333334,4.8125,705,1237,104.4620590209961,104.4620590209961,104.9120590209961
49.4125,4.862500000000001,250,1243,4630.0,4630.0,4630.45
50.0875,4.804166666666667,169,1236,3726.795654296875,3726.795654296875,3727.245654296875
46.32083333333333,5.995833333333334,621,1379,671.0670166015625,671.0670166015625,671.5170166015625
46.145833333333336,5.3375,642,1300,349.36578369140625,349.36578369140625,349.81578369140624
43.55416666666667,3.904166666666667,953,1128,1010.3735961914062,1010.3735961914062,1010.8235961914063
42.77916666666667,2.7375000000000007,1046,988,268.74371337890625,268.74371337890625,269.19371337890624
45.4875,6.1708333333333325,721,1400,1154.593994140625,1154.593994140625,1155.043994140625
44.204166666666666,3.5625,875,1087,1710.16748046875,1710.16748046875,1710.61748046875
47.44583333333333,3.1708333333333325,486,1040,625.0,625.0,625.45
44.4625,3.320833333333333,844,1058,2.3812873363494873,2.3812873363494873,2.8312873363494875
47.204166666666666,0.8208333333333329,515,758,274.108154296875,274.108154296875,274.558154296875
46.3375,6.654166666666667,619,1458,70.06102752685547,70.06102752685547,70.51102752685547
45.87083333333334,3.020833333333334,675,1022,3789.41748046875,3789.41748046875,3789.86748046875
43.67916666666667,1.229166666666667,938,807,34.12985610961914,34.12985610961914,34.57985610961914
49.9625,3.4958333333333336,184,1079,286.0,286.0,286.45
43.12916666666666,2.354166666666667,1004,942,420.57305908203125,420.57305908203125,421.02305908203124
47.8375,0.9458333333333329,439,773,1885.0,1885.0,1885.45
49.02916666666667,3.770833333333334,296,1112,2569.0,2569.0,2569.45
48.770833333333336,6.179166666666667,327,1401,26.677188873291016,26.677188873291016,27.127188873291015
43.02916666666667,-0.42916666666666714,1016,608,40.19703674316406,40.19703674316406,40.647036743164065
50.5125,2.9958333333333336,118,1019,193.43914794921875,193.43914794921875,193.88914794921874
44.9625,3.095833333333333,784,1031,796.5244140625,796.5244140625,796.9744140625
45.87916666666666,4.904166666666667,674,1248,3534.0341796875,3534.0341796875,3534.4841796875
46.8875,0.8291666666666666,553,759,3530.12451171875,3530.12451171875,3530.57451171875
48.5625,3.2958333333333325,352,1055,185.88526916503906,185.88526916503906,186.33526916503905
47.395833333333336,4.762499999999999,492,1231,537.5211791992188,537.5211791992188,537.9711791992188
45.0375,6.104166666666666,775,1392,619.40576171875,619.40576171875,619.85576171875
48.0625,0.39583333333333304,412,707,772.7970581054688,772.7970581054688,773.2470581054688
43.329166666666666,0.11249999999999982,980,673,132.62646484375,132.62646484375,133.07646484375
46.7125,1.0958333333333332,574,791,1.0,1.0,1.45
47.05416666666667,1.1291666666666664,533,795,1177.285888671875,1177.285888671875,1177.735888671875
48.895833333333336,2.529166666666667,312,963,199.888916015625,199.888916015625,200.338916015625
42.9875,0.6791666666666663,1021,741,631.5564575195312,631.5564575195312,632.0064575195313
45.0125,1.2958333333333334,778,815,818.1331176757812,818.1331176757812,818.5831176757813
