latitude,longitude,grid_row,grid_col,plant_records,weight
46.91666666666667,6.25,258,1117,68389.515625,68390.015625
45.41666666666667,-0.5833333333333428,267,1076,14363.685546875,14364.185546875
47.41666666666667,4.416666666666657,255,1106,49265.79296875,49266.29296875
48.75,5.916666666666657,247,1115,12352.6171875,12353.1171875
45.083333333333336,6.25,269,1117,272073.8125,272074.3125
47.41666666666667,1.4166666666666572,255,1088,48679.8515625,48680.3515625
47.583333333333336,3.5833333333333144,254,1101,75551.0,75551.5
47.583333333333336,6.583333333333314,254,1119,51562.48046875,51562.98046875
45.25,6.916666666666657,268,1121,109212.3984375,109212.8984375
46.25,6.25,262,1117,92198.6796875,92199.1796875
44.083333333333336,7.583333333333314,275,1125,76439.140625,76439.640625
48.41666666666667,4.75,249,1108,28892.177734375,28892.677734375
48.91666666666667,1.9166666666666572,246,1091,130824.921875,130825.421875
48.91666666666667,7.083333333333314,246,1122,13535.3173828125,13535.8173828125
47.91666666666667,2.75,252,1096,93636.6640625,93637.1640625
48.75,2.75,247,1096,73686.7734375,73687.2734375
48.75,4.083333333333314,247,1104,21991.1328125,21991.6328125
44.75,5.583333333333314,271,1113,170408.203125,170408.703125
42.41666666666667,9.25,285,1135,30214.68359375,30215.18359375
44.75,6.083333333333314,271,1116,132788.0,132788.5
48.75,1.75,247,1090,132536.4375,132536.9375
45.083333333333336,6.416666666666657,269,1118,203259.875,203260.375
47.41666666666667,4.416666666666657,255,1106,49265.79296875,49266.29296875
43.91666666666667,6.583333333333314,276,1119,56333.3125,56333.8125
43.75,5.416666666666657,277,1112,51518.703125,51519.203125
46.25,0.08333333333331439,262,1080,13945.99609375,13946.49609375
44.583333333333336,6.25,272,1117,98277.6171875,98278.1171875
50.41666666666667,3.25,237,1099,157413.0625,157413.5625
47.583333333333336,-0.5833333333333428,254,1076,29461.015625,29461.515625
47.91666666666667,-1.9166666666666856,252,1068,30620.24609375,30620.74609375
44.583333333333336,5.916666666666657,272,1115,111474.1328125,111474.6328125
48.083333333333336,1.25,251,1087,77154.78125,77155.28125
44.75,1.25,271,1087,27424.2421875,27424.7421875
43.583333333333336,3.916666666666657,278,1103,173545.4375,173545.9375
48.91666666666667,3.916666666666657,246,1103,39380.6953125,39381.1953125
46.75,3.75,259,1102,33675.72265625,33676.22265625
46.583333333333336,6.25,260,1117,51973.6796875,51974.1796875
45.75,3.75,265,1102,51187.3515625,51187.8515625
44.583333333333336,4.25,272,1105,68180.2578125,68180.7578125
43.91666666666667,7.25,276,1123,95461.1875,95461.6875
47.41666666666667,5.083333333333314,255,1110,56886.69921875,56887.19921875
44.083333333333336,5.25,275,1111,76144.234375,76144.734375
43.583333333333336,0.25,278,1081,8699.087890625,8699.587890625
42.41666666666667,2.416666666666657,285,1094,62521.18359375,62521.68359375
44.41666666666667,4.25,273,1105,126708.34375,126708.84375
46.75,5.583333333333314,259,1113,29151.7578125,29152.2578125
48.583333333333336,1.0833333333333144,248,1086,41345.37109375,41345.87109375
43.91666666666667,7.083333333333314,276,1122,93266.796875,93267.296875
46.583333333333336,1.0833333333333144,260,1086,26569.46875,26569.96875
48.75,1.25,247,1087,47292.24609375,47292.74609375
49.083333333333336,1.9166666666666572,245,1091,178281.046875,178281.546875
50.583333333333336,3.0833333333333144,236,1098,68317.109375,68317.609375
45.583333333333336,4.25,266,1105,78590.640625,78591.140625
48.91666666666667,2.75,246,1096,96818.171875,96818.671875
49.083333333333336,1.75,245,1090,183776.765625,183777.265625
47.41666666666667,4.083333333333314,255,1104,51072.51953125,51073.01953125
47.25,3.75,256,1102,36686.6640625,36687.1640625
46.41666666666667,-1.25,261,1072,13338.552734375,13339.052734375
45.41666666666667,5.416666666666657,267,1112,84261.2265625,84261.7265625
46.583333333333336,4.916666666666657,260,1109,89865.765625,89866.265625
47.083333333333336,2.416666666666657,257,1094,40246.0625,40246.5625
46.25,3.75,262,1102,13895.6513671875,13896.1513671875
45.083333333333336,5.916666666666657,269,1115,296787.0,296787.5
48.91666666666667,6.083333333333314,246,1116,16555.734375,16556.234375
44.41666666666667,6.416666666666657,273,1118,69458.5234375,69459.0234375
44.583333333333336,1.75,272,1090,11430.3984375,11430.8984375
48.083333333333336,1.9166666666666572,251,1091,29156.97265625,29157.47265625
47.91666666666667,6.083333333333314,252,1116,30012.689453125,30013.189453125
45.083333333333336,6.583333333333314,269,1119,82492.375,82492.875
46.75,1.75,259,1090,27751.5234375,27752.0234375
48.91666666666667,6.25,246,1117,6944.7783203125,6945.2783203125
42.75,1.9166666666666572,283,1091,52551.0,52551.5
48.583333333333336,7.75,248,1126,116898.140625,116898.640625
45.083333333333336,2.75,269,1096,218180.65625,218181.15625
48.41666666666667,2.0833333333333144,249,1092,138901.125,138901.625
43.91666666666667,3.916666666666657,276,1103,66689.6796875,66690.1796875
49.583333333333336,4.583333333333314,242,1107,67294.7109375,67295.2109375
44.91666666666667,5.416666666666657,270,1112,155649.96875,155650.46875
44.083333333333336,7.583333333333314,275,1125,76439.140625,76439.640625
47.583333333333336,1.4166666666666572,254,1088,69257.0,69257.5
44.583333333333336,6.25,272,1117,98277.6171875,98278.1171875
43.75,6.583333333333314,277,1119,68010.0390625,68010.5390625
49.083333333333336,4.416666666666657,245,1106,17456.837890625,17457.337890625
45.083333333333336,2.75,269,1096,218180.65625,218181.15625
42.91666666666667,-0.75,282,1075,40703.171875,40703.671875
45.583333333333336,6.25,266,1117,79813.015625,79813.515625
43.583333333333336,5.25,278,1111,38554.48046875,38554.98046875
44.75,-0.75,271,1075,20712.384765625,20712.884765625
45.583333333333336,3.5833333333333144,266,1101,30203.21875,30203.71875
48.083333333333336,7.083333333333314,251,1122,59593.56640625,59594.06640625
48.083333333333336,-1.5833333333333428,251,1070,52408.44921875,52408.94921875
43.75,-1.0833333333333428,277,1073,23622.814453125,23623.314453125
44.25,5.25,274,1111,114271.7578125,114272.2578125
47.583333333333336,-0.9166666666666856,254,1074,10694.5849609375,10695.0849609375
43.083333333333336,0.4166666666666572,281,1082,40010.16015625,40010.66015625
44.91666666666667,-0.75,270,1075,31947.92578125,31948.42578125
45.91666666666667,6.75,264,1120,128770.78125,128771.28125
45.75,0.9166666666666572,265,1085,25328.759765625,25329.259765625
50.083333333333336,2.416666666666657,239,1094,17976.05859375,17976.55859375
47.083333333333336,6.583333333333314,257,1119,29089.546875,29090.046875
48.91666666666667,2.0833333333333144,246,1092,162580.71875,162581.21875
44.25,6.75,274,1120,208601.828125,208602.328125
47.91666666666667,2.75,252,1096,93636.6640625,93637.1640625
44.75,2.916666666666657,271,1097,70856.6015625,70857.1015625
45.25,3.916666666666657,268,1103,28197.763671875,28198.263671875
48.91666666666667,4.25,246,1105,69536.03125,69536.53125
46.75,1.25,259,1087,53067.6640625,53068.1640625
48.91666666666667,2.25,246,1093,240160.421875,240160.921875
47.91666666666667,-1.25,252,1072,11297.6357421875,11298.1357421875
45.583333333333336,4.083333333333314,266,1104,59032.89453125,59033.39453125
44.083333333333336,7.416666666666657,275,1124,43207.71875,43208.21875
44.91666666666667,6.083333333333314,270,1116,239583.609375,239584.109375
43.75,2.25,277,1093,9289.5517578125,9290.0517578125
49.583333333333336,4.25,242,1105,23939.95703125,23940.45703125
48.41666666666667,1.25,249,1087,29490.7109375,29491.2109375
45.41666666666667,6.25,267,1117,58276.640625,58277.140625
48.083333333333336,3.25,251,1099,33596.52734375,33597.02734375
48.083333333333336,-1.75,251,1069,64687.8828125,64688.3828125
47.41666666666667,5.916666666666657,255,1115,31118.423828125,31118.923828125
46.25,6.083333333333314,262,1116,90571.7265625,90572.2265625
43.41666666666667,-0.08333333333334281,279,1079,20070.16015625,20070.66015625
45.25,6.416666666666657,268,1118,134920.953125,134921.453125
44.91666666666667,5.583333333333314,270,1113,241538.78125,241539.28125
45.583333333333336,5.416666666666657,266,1112,105528.4140625,105528.9140625
44.583333333333336,5.083333333333314,272,1110,99057.6796875,99058.1796875
44.583333333333336,5.916666666666657,272,1115,111474.1328125,111474.6328125
47.91666666666667,4.416666666666657,252,1106,45489.37109375,45489.87109375
48.083333333333336,6.083333333333314,251,1116,9337.4443359375,9337.9443359375
46.25,4.75,262,1108,68721.0859375,68721.5859375
47.25,3.416666666666657,256,1100,38833.38671875,38833.88671875
48.75,1.9166666666666572,247,1091,253642.484375,253642.984375
46.91666666666667,5.75,258,1114,56719.86328125,56720.36328125
44.583333333333336,4.25,272,1105,68180.2578125,68180.7578125
46.583333333333336,-1.5833333333333428,260,1070,7160.86376953125,7161.36376953125
45.583333333333336,4.916666666666657,266,1109,99904.1953125,99904.6953125
47.91666666666667,7.25,252,1123,56404.55859375,56405.05859375
42.91666666666667,2.5833333333333144,282,1095,45860.26171875,45860.76171875
45.25,3.5833333333333144,268,1101,48246.9375,48247.4375
43.91666666666667,4.916666666666657,276,1109,27080.123046875,27080.623046875
49.25,0.08333333333331439,244,1080,17210.216796875,17210.716796875
43.25,5.583333333333314,280,1113,88393.8984375,88394.3984375
46.583333333333336,2.916666666666657,260,1097,12173.884765625,12174.384765625
