species,latitude,longitude,year,country,basis,grid_row,grid_col,n_records
Cydonia oblonga,41.906293,8.864431,2025,FR,HUMAN_OBSERVATION,288,1133,2
Cydonia oblonga,41.6221,8.96125,1889,FR,HUMAN_OBSERVATION,290,1133,1
Cydonia oblonga,41.611724,9.293612,2021,FR,HUMAN_OBSERVATION,290,1135,2
Cydonia oblonga,41.630828,9.333345,2025,FR,HUMAN_OBSERVATION,290,1136,1
Fagus sylvatica,51.03012,2.33668,2021,FR,HUMAN_OBSERVATION,233,1094,1
Fagus sylvatica,50.843511,1.864153,2026,FR,HUMAN_OBSERVATION,234,1091,1
Fagus sylvatica,50.965721,2.437576,2026,FR,HUMAN_OBSERVATION,234,1094,2
Fagus sylvatica,50.70176,1.71297,1979,FR,HUMAN_OBSERVATION,235,1090,1
Fagus sylvatica,50.67732,1.94075,1979,FR,HUMAN_OBSERVATION,235,1091,1
Fagus sylvatica,50.81846,2.16017,2021,FR,HUMAN_OBSERVATION,235,1092,2
Fagus sylvatica,50.76913,2.22181,2009,FR,HUMAN_OBSERVATION,235,1093,1
Fagus sylvatica,50.700792,3.127401,2026,FR,HUMAN_OBSERVATION,235,1098,2
Fagus sylvatica,50.5887,2.08361,1979,FR,HUMAN_OBSERVATION,236,1092,1
Fagus sylvatica,50.59047,2.36556,2009,FR,HUMAN_OBSERVATION,236,1094,1
Fagus sylvatica,50.50136,2.50742,1979,FR,HUMAN_OBSERVATION,236,1095,1
Fagus sylvatica,50.574492,2.963311,2026,FR,HUMAN_OBSERVATION,236,1097,4
Fagus sylvatica,50.509065,3.044877,2026,FR,HUMAN_OBSERVATION,236,1098,3
Fagus sylvatica,50.49895,2.08525,2009,FR,HUMAN_OBSERVATION,237,1092,2
Fagus sylvatica,50.35885,2.42306,1979,FR,HUMAN_OBSERVATION,237,1094,1
Fagus sylvatica,50.41207,2.64878,1999,FR,HUMAN_OBSERVATION,237,1095,2
Fagus sylvatica,50.424183,3.46008,2026,FR,HUMAN_OBSERVATION,237,1100,2
Fagus sylvatica,50.31703,1.80807,1979,FR,HUMAN_OBSERVATION,238,1090,1
Fagus sylvatica,50.221649,1.874058,2026,FR,HUMAN_OBSERVATION,238,1091,2
Fagus sylvatica,50.31942,2.08849,1999,FR,HUMAN_OBSERVATION,238,1092,1
Fagus sylvatica,50.32118,2.36894,1979,FR,HUMAN_OBSERVATION,238,1094,1
Fagus sylvatica,50.32182,2.50917,1979,FR,HUMAN_OBSERVATION,238,1095,1
Fagus sylvatica,50.23139,3.62994,2009,FR,HUMAN_OBSERVATION,238,1101,1
Fagus sylvatica,50.23072,3.75249,2021,FR,HUMAN_OBSERVATION,238,1102,4
Fagus sylvatica,50.19277,3.91923,2021,FR,HUMAN_OBSERVATION,238,1103,3
Fagus sylvatica,50.20803,4.11554,2021,FR,HUMAN_OBSERVATION,238,1104,2
Fagus sylvatica,50.31703,4.19193,2009,FR,HUMAN_OBSERVATION,238,1105,2
Fagus sylvatica,50.05004,2.09333,2009,FR,HUMAN_OBSERVATION,239,1092,1
Fagus sylvatica,50.05179,2.37229,2009,FR,HUMAN_OBSERVATION,239,1094,2
Fagus sylvatica,50.05242,2.51178,2009,FR,HUMAN_OBSERVATION,239,1095,3
Fagus sylvatica,50.15987,3.66666,2021,FR,HUMAN_OBSERVATION,239,1101,3
Fagus sylvatica,50.03229,3.83057,2021,FR,HUMAN_OBSERVATION,239,1102,2
Fagus sylvatica,50.13985,3.90828,2009,FR,HUMAN_OBSERVATION,239,1103,1
Fagus sylvatica,50.110927,4.07338,2026,FR,HUMAN_OBSERVATION,239,1104,4
Fagus sylvatica,50.125557,4.797452,2026,FR,HUMAN_OBSERVATION,239,1108,2
Fagus sylvatica,49.85222,0.70709,2009,FR,HUMAN_OBSERVATION,240,1084,1
Fagus sylvatica,49.85712,0.98489,2009,FR,HUMAN_OBSERVATION,240,1085,2
Fagus sylvatica,49.85934,1.12381,2009,FR,HUMAN_OBSERVATION,240,1086,2
Fagus sylvatica,49.9512,1.25967,2009,FR,HUMAN_OBSERVATION,240,1087,1
Fagus sylvatica,49.95485,1.53806,1979,FR,HUMAN_OBSERVATION,240,1089,2
Fagus sylvatica,49.86661,1.67959,1979,FR,HUMAN_OBSERVATION,240,1090,1
Fagus sylvatica,49.8693,1.95753,1979,FR,HUMAN_OBSERVATION,240,1091,1
Fagus sylvatica,49.87041,2.09652,2009,FR,HUMAN_OBSERVATION,240,1092,2
Fagus sylvatica,49.87135,2.2355,2009,FR,HUMAN_OBSERVATION,240,1093,1
Fagus sylvatica,49.96197,2.37339,2009,FR,HUMAN_OBSERVATION,240,1094,1
Fagus sylvatica,49.96261,2.51264,2009,FR,HUMAN_OBSERVATION,240,1095,1
Fagus sylvatica,49.9634,2.79113,1979,FR,HUMAN_OBSERVATION,240,1096,1
Fagus sylvatica,49.9634,3.20887,1979,FR,HUMAN_OBSERVATION,240,1099,2
Fagus sylvatica,49.94253,3.82793,2021,FR,HUMAN_OBSERVATION,240,1102,2
Fagus sylvatica,49.95912,4.0443,2009,FR,HUMAN_OBSERVATION,240,1104,1
Fagus sylvatica,49.86803,4.18144,2009,FR,HUMAN_OBSERVATION,240,1105,3
Fagus sylvatica,49.86329,4.59832,2009,FR,HUMAN_OBSERVATION,240,1107,1
Fagus sylvatica,49.900139,4.81409,2026,FR,HUMAN_OBSERVATION,240,1108,2
Fagus sylvatica,49.7569,0.43386,2009,FR,HUMAN_OBSERVATION,241,1082,2
Fagus sylvatica,49.73425,0.650245,2026,FR,HUMAN_OBSERVATION,241,1083,2
Fagus sylvatica,49.76242,0.71111,2009,FR,HUMAN_OBSERVATION,241,1084,1
Fagus sylvatica,49.76731,0.98843,2009,FR,HUMAN_OBSERVATION,241,1085,4
Fagus sylvatica,49.759109,1.063557,2021,FR,HUMAN_OBSERVATION,241,1086,2
Fagus sylvatica,49.68174,1.26883,2009,FR,HUMAN_OBSERVATION,241,1087,1
Fagus sylvatica,49.68364,1.40728,1979,FR,HUMAN_OBSERVATION,241,1088,1
Fagus sylvatica,49.7752,1.54319,1979,FR,HUMAN_OBSERVATION,241,1089,2
Fagus sylvatica,49.72701,2.13149,2009,FR,HUMAN_OBSERVATION,241,1092,1
Fagus sylvatica,49.77208,2.29769,2021,FR,HUMAN_OBSERVATION,241,1093,1
Fagus sylvatica,49.78231,2.3756,2009,FR,HUMAN_OBSERVATION,241,1094,2
Fagus sylvatica,49.68053,2.98978,2021,FR,HUMAN_OBSERVATION,241,1097,1
Fagus sylvatica,49.77947,4.04063,2009,FR,HUMAN_OBSERVATION,241,1104,1
Fagus sylvatica,49.7782,4.17937,2009,FR,HUMAN_OBSERVATION,241,1105,1
Fagus sylvatica,49.67294,4.44292,2016,FR,HUMAN_OBSERVATION,241,1106,3
Fagus sylvatica,49.70687,4.55514,2016,FR,HUMAN_OBSERVATION,241,1107,2
Fagus sylvatica,49.66781,4.71955,2016,FR,HUMAN_OBSERVATION,241,1108,3
Fagus sylvatica,49.79124,4.83635,2016,FR,HUMAN_OBSERVATION,241,1109,1
Fagus sylvatica,49.732,5.08295,2016,FR,HUMAN_OBSERVATION,241,1110,1
Fagus sylvatica,49.648749,-1.669613,2021,FR,HUMAN_OBSERVATION,242,1069,3
Fagus sylvatica,49.560116,-1.546234,2026,FR,HUMAN_OBSERVATION,242,1070,1
Fagus sylvatica,49.520954,0.200175,2026,FR,HUMAN_OBSERVATION,242,1081,3
Fagus sylvatica,49.58011,0.58098,2009,FR,HUMAN_OBSERVATION,242,1083,1
Fagus sylvatica,49.602288,1.271135,2026,FR,HUMAN_OBSERVATION,242,1087,3
Fagus sylvatica,49.50394,1.41285,2009,FR,HUMAN_OBSERVATION,242,1088,2
Fagus sylvatica,49.50567,1.55083,2009,FR,HUMAN_OBSERVATION,242,1089,1
Fagus sylvatica,49.60141,2.22873,2016,FR,HUMAN_OBSERVATION,242,1093,1
Fagus sylvatica,49.61939,2.42222,2016,FR,HUMAN_OBSERVATION,242,1094,1
Fagus sylvatica,49.55534,2.87773,2021,FR,HUMAN_OBSERVATION,242,1097,2
Fagus sylvatica,49.62599,3.09969,2021,FR,HUMAN_OBSERVATION,242,1098,1
Fagus sylvatica,49.60644,3.32053,2021,FR,HUMAN_OBSERVATION,242,1099,1
Fagus sylvatica,49.56905,3.48554,2021,FR,HUMAN_OBSERVATION,242,1100,3
Fagus sylvatica,49.64688,4.44609,1999,FR,HUMAN_OBSERVATION,242,1106,1
Fagus sylvatica,49.61172,4.82756,2016,FR,HUMAN_OBSERVATION,242,1108,2
Fagus sylvatica,49.66501,4.85785,2016,FR,HUMAN_OBSERVATION,242,1109,8
Fagus sylvatica,49.60652,5.01916,1999,FR,HUMAN_OBSERVATION,242,1110,1
Fagus sylvatica,49.59908,5.38,2016,FR,HUMAN_OBSERVATION,242,1112,1
Fagus sylvatica,49.42625,-1.61878,1979,FR,HUMAN_OBSERVATION,243,1070,1
Fagus sylvatica,49.34168,-1.4734,1999,FR,HUMAN_OBSERVATION,243,1071,1
Fagus sylvatica,49.39464,0.31412,1999,FR,HUMAN_OBSERVATION,243,1081,1
Fagus sylvatica,49.444822,0.711271,2021,FR,HUMAN_OBSERVATION,243,1084,4
Fagus sylvatica,49.41408,1.41562,1979,FR,HUMAN_OBSERVATION,243,1088,1
Fagus sylvatica,49.41581,1.55336,2009,FR,HUMAN_OBSERVATION,243,1089,1
Fagus sylvatica,49.41738,1.69111,2009,FR,HUMAN_OBSERVATION,243,1090,1
Fagus sylvatica,49.36722,1.9266,2016,FR,HUMAN_OBSERVATION,243,1091,1
Fagus sylvatica,49.3495,2.00925,2016,FR,HUMAN_OBSERVATION,243,1092,2
Fagus sylvatica,49.385451,2.238941,2026,FR,HUMAN_OBSERVATION,243,1093,5
Fagus sylvatica,49.382469,2.348433,2026,FR,HUMAN_OBSERVATION,243,1094,3
Fagus sylvatica,49.4217,2.50452,2016,FR,HUMAN_OBSERVATION,243,1095,2
Fagus sylvatica,49.415107,2.69313,2026,FR,HUMAN_OBSERVATION,243,1096,4
Fagus sylvatica,49.44715,2.95925,2021,FR,HUMAN_OBSERVATION,243,1097,11
Fagus sylvatica,49.37499,3.01341,2021,FR,HUMAN_OBSERVATION,243,1098,3
Fagus sylvatica,49.404109,3.27654,2021,FR,HUMAN_OBSERVATION,243,1099,3
Fagus sylvatica,49.42396,3.34447,1979,FR,HUMAN_OBSERVATION,243,1100,2
Fagus sylvatica,49.44163,3.64801,2021,FR,HUMAN_OBSERVATION,243,1101,1
Fagus sylvatica,49.476828,3.719785,2026,FR,HUMAN_OBSERVATION,243,1102,2
Fagus sylvatica,49.40806,4.15662,2016,FR,HUMAN_OBSERVATION,243,1104,1
Fagus sylvatica,49.407085,4.814215,2026,FR,HUMAN_OBSERVATION,243,1108,2
Fagus sylvatica,49.38654,4.836287,2026,FR,HUMAN_OBSERVATION,243,1109,1
Fagus sylvatica,49.395069,5.167565,2026,FR,HUMAN_OBSERVATION,243,1111,1
Fagus sylvatica,49.41957,5.36934,2016,FR,HUMAN_OBSERVATION,243,1112,2
Fagus sylvatica,49.392475,5.99305,2021,FR,HUMAN_OBSERVATION,243,1115,1
Fagus sylvatica,49.350765,6.047785,2026,FR,HUMAN_OBSERVATION,243,1116,1
Fagus sylvatica,49.25193,-1.46563,1999,FR,HUMAN_OBSERVATION,244,1071,1
Fagus sylvatica,49.18122,-0.91018,2009,FR,HUMAN_OBSERVATION,244,1074,1
Fagus sylvatica,49.205327,-0.338547,2026,FR,HUMAN_OBSERVATION,244,1077,1
Fagus sylvatica,49.21506,-0.21216,2021,FR,HUMAN_OBSERVATION,244,1078,2
Fagus sylvatica,49.189505,0.220783,2026,FR,HUMAN_OBSERVATION,244,1081,2
Fagus sylvatica,49.25411,0.646223,2021,FR,HUMAN_OBSERVATION,244,1083,1
Fagus sylvatica,49.287518,0.990427,2026,FR,HUMAN_OBSERVATION,244,1085,2
Fagus sylvatica,49.23606,1.55839,2009,FR,HUMAN_OBSERVATION,244,1089,2
Fagus sylvatica,49.24407,1.788642,2026,FR,HUMAN_OBSERVATION,244,1090,3
Fagus sylvatica,49.2052,1.84562,2016,FR,HUMAN_OBSERVATION,244,1091,1
Fagus sylvatica,49.179081,2.022145,2026,FR,HUMAN_OBSERVATION,244,1092,1
Fagus sylvatica,49.22406,2.17466,2016,FR,HUMAN_OBSERVATION,244,1093,3
Fagus sylvatica,49.18815,2.47634,2016,FR,HUMAN_OBSERVATION,244,1094,1
Fagus sylvatica,49.25077,2.62748,2021,FR,HUMAN_OBSERVATION,244,1095,10
Fagus sylvatica,49.19655,2.73686,2021,FR,HUMAN_OBSERVATION,244,1096,6
Fagus sylvatica,49.19601,2.87395,2021,FR,HUMAN_OBSERVATION,244,1097,3
Fagus sylvatica,49.291724,3.106052,2026,FR,HUMAN_OBSERVATION,244,1098,4
Fagus sylvatica,49.2445,3.20597,1979,FR,HUMAN_OBSERVATION,244,1099,1
Fagus sylvatica,49.33298,3.61897,1979,FR,HUMAN_OBSERVATION,244,1101,1
Fagus sylvatica,49.278512,3.811037,2026,FR,HUMAN_OBSERVATION,244,1102,1
Fagus sylvatica,49.253462,3.914036,2021,FR,HUMAN_OBSERVATION,244,1103,1
Fagus sylvatica,49.193886,4.940375,2026,FR,HUMAN_OBSERVATION,244,1109,5
Fagus sylvatica,49.19019,5.19121,2016,FR,HUMAN_OBSERVATION,244,1111,1
Fagus sylvatica,49.26592,5.40149,2021,FR,HUMAN_OBSERVATION,244,1112,4
Fagus sylvatica,49.22569,5.56383,2021,FR,HUMAN_OBSERVATION,244,1113,2
Fagus sylvatica,49.19778,6.3621,1979,FR,HUMAN_OBSERVATION,244,1118,1
Fagus sylvatica,49.298227,6.551925,2026,FR,HUMAN_OBSERVATION,244,1119,2
Fagus sylvatica,49.209299,6.913577,2026,FR,HUMAN_OBSERVATION,244,1121,1
Fagus sylvatica,49.03863,-1.14725,2021,FR,HUMAN_OBSERVATION,245,1073,1
Fagus sylvatica,49.02891,-0.69711,1979,FR,HUMAN_OBSERVATION,245,1075,1
Fagus sylvatica,49.1,-0.62988,2009,FR,HUMAN_OBSERVATION,245,1076,1
Fagus sylvatica,49.03185,-0.36721,2016,FR,HUMAN_OBSERVATION,245,1077,1
Fagus sylvatica,49.02185,-0.21386,1979,FR,HUMAN_OBSERVATION,245,1078,1
Fagus sylvatica,49.15796,0.07849,2021,FR,HUMAN_OBSERVATION,245,1080,1
Fagus sylvatica,49.03524,0.33272,1979,FR,HUMAN_OBSERVATION,245,1081,1
Fagus sylvatica,49.13088,0.60196,1979,FR,HUMAN_OBSERVATION,245,1083,1
Fagus sylvatica,49.04365,0.74283,1979,FR,HUMAN_OBSERVATION,245,1084,2
Fagus sylvatica,49.0597,1.22604,1979,FR,HUMAN_OBSERVATION,245,1087,2
Fagus sylvatica,49.018737,1.704445,2021,FR,HUMAN_OBSERVATION,245,1090,1
Fagus sylvatica,49.000593,1.879649,2021,FR,HUMAN_OBSERVATION,245,1091,1
Fagus sylvatica,49.056065,2.090981,2026,FR,HUMAN_OBSERVATION,245,1092,2
Fagus sylvatica,49.031145,2.291438,2026,FR,HUMAN_OBSERVATION,245,1093,3
Fagus sylvatica,49.155084,2.460276,2021,FR,HUMAN_OBSERVATION,245,1094,4
Fagus sylvatica,49.13406,2.58574,2016,FR,HUMAN_OBSERVATION,245,1095,2
Fagus sylvatica,49.14273,2.70905,2021,FR,HUMAN_OBSERVATION,245,1096,3
Fagus sylvatica,49.14074,3.1199,2021,FR,HUMAN_OBSERVATION,245,1098,1
Fagus sylvatica,49.0739,3.2916,2021,FR,HUMAN_OBSERVATION,245,1099,1
Fagus sylvatica,49.14422,4.16074,2016,FR,HUMAN_OBSERVATION,245,1104,9
Fagus sylvatica,49.129516,4.167339,2026,FR,HUMAN_OBSERVATION,245,1105,4
Fagus sylvatica,49.05456,4.5734,1979,FR,HUMAN_OBSERVATION,245,1107,1
Fagus sylvatica,49.15989,4.94278,2016,FR,HUMAN_OBSERVATION,245,1109,1
Fagus sylvatica,49.06703,5.07492,2016,FR,HUMAN_OBSERVATION,245,1110,2
Fagus sylvatica,49.09706,5.32298,2016,FR,HUMAN_OBSERVATION,245,1111,5
Fagus sylvatica,49.15606,5.47721,2021,FR,HUMAN_OBSERVATION,245,1112,6
Fagus sylvatica,49.02595,5.63341,2021,FR,HUMAN_OBSERVATION,245,1113,12
Fagus sylvatica,49.14731,6.62849,2009,FR,HUMAN_OBSERVATION,245,1119,1
Fagus sylvatica,49.09579,6.76665,1979,FR,HUMAN_OBSERVATION,245,1120,1
Fagus sylvatica,49.094375,6.932467,2026,FR,HUMAN_OBSERVATION,245,1121,1
Fagus sylvatica,49.07739,7.31351,1979,FR,HUMAN_OBSERVATION,245,1123,1
Fagus sylvatica,49.04752,7.45977,1979,FR,HUMAN_OBSERVATION,245,1124,1
Fagus sylvatica,49.102135,7.529419,2026,FR,HUMAN_OBSERVATION,245,1125,3
Fagus sylvatica,49.052975,7.779597,2026,FR,HUMAN_OBSERVATION,245,1126,3
Fagus sylvatica,48.9073,-1.02617,1979,FR,HUMAN_OBSERVATION,246,1073,2
Fagus sylvatica,48.97943,-0.67868,2021,FR,HUMAN_OBSERVATION,246,1075,1
Fagus sylvatica,48.99876,-0.62514,2021,FR,HUMAN_OBSERVATION,246,1076,1
Fagus sylvatica,48.92283,-0.41609,2016,FR,HUMAN_OBSERVATION,246,1077,2
Fagus sylvatica,48.910069,-0.198555,2021,FR,HUMAN_OBSERVATION,246,1078,2
Fagus sylvatica,48.939,0.06448,1979,FR,HUMAN_OBSERVATION,246,1080,1
Fagus sylvatica,48.85239,0.20573,1999,FR,HUMAN_OBSERVATION,246,1081,2
Fagus sylvatica,48.94537,0.33733,1979,FR,HUMAN_OBSERVATION,246,1082,2
Fagus sylvatica,48.95377,0.74673,1979,FR,HUMAN_OBSERVATION,246,1084,2
Fagus sylvatica,48.971791,0.976357,2026,FR,HUMAN_OBSERVATION,246,1085,2
Fagus sylvatica,48.96077,1.15625,1979,FR,HUMAN_OBSERVATION,246,1086,1
Fagus sylvatica,48.98735,1.22824,1979,FR,HUMAN_OBSERVATION,246,1087,2
Fagus sylvatica,48.87475,1.43203,1979,FR,HUMAN_OBSERVATION,246,1088,3
Fagus sylvatica,48.87645,1.56835,2009,FR,HUMAN_OBSERVATION,246,1089,1
Fagus sylvatica,48.898224,2.126377,2026,FR,HUMAN_OBSERVATION,246,1092,6
Fagus sylvatica,48.951665,2.320121,2026,FR,HUMAN_OBSERVATION,246,1093,5
Fagus sylvatica,48.839456,2.440057,2026,FR,HUMAN_OBSERVATION,246,1094,8
Fagus sylvatica,48.935191,2.552028,2026,FR,HUMAN_OBSERVATION,246,1095,3
Fagus sylvatica,48.960448,3.326978,2026,FR,HUMAN_OBSERVATION,246,1099,1
Fagus sylvatica,48.88173,3.88632,1979,FR,HUMAN_OBSERVATION,246,1103,1
Fagus sylvatica,48.88065,4.02266,2009,FR,HUMAN_OBSERVATION,246,1104,2
Fagus sylvatica,48.96279,4.70722,2009,FR,HUMAN_OBSERVATION,246,1108,1
Fagus sylvatica,48.96077,4.84375,2009,FR,HUMAN_OBSERVATION,246,1109,1
Fagus sylvatica,48.92396,5.04007,2016,FR,HUMAN_OBSERVATION,246,1110,1
Fagus sylvatica,48.95406,5.28742,2016,FR,HUMAN_OBSERVATION,246,1111,2
Fagus sylvatica,48.86081,5.41842,2016,FR,HUMAN_OBSERVATION,246,1112,7
Fagus sylvatica,48.87368,5.61008,2016,FR,HUMAN_OBSERVATION,246,1113,3
Fagus sylvatica,48.97992,5.67147,2016,FR,HUMAN_OBSERVATION,246,1114,1
Fagus sylvatica,48.95567,5.88845,2016,FR,HUMAN_OBSERVATION,246,1115,1
Fagus sylvatica,48.978785,7.614212,2026,FR,HUMAN_OBSERVATION,246,1125,2
Fagus sylvatica,48.69508,-3.73359,1999,FR,HUMAN_OBSERVATION,247,1057,1
Fagus sylvatica,48.68519,-3.50348,2016,FR,HUMAN_OBSERVATION,247,1058,1
Fagus sylvatica,48.670242,-3.420056,2026,FR,HUMAN_OBSERVATION,247,1059,8
Fagus sylvatica,48.80196,-3.32564,2016,FR,HUMAN_OBSERVATION,247,1060,4
Fagus sylvatica,48.745622,-3.126622,2026,FR,HUMAN_OBSERVATION,247,1061,2
Fagus sylvatica,48.73828,-2.92067,1999,FR,HUMAN_OBSERVATION,247,1062,1
Fagus sylvatica,48.82035,-1.22795,2021,FR,HUMAN_OBSERVATION,247,1072,2
Fagus sylvatica,48.80832,-1.02282,2021,FR,HUMAN_OBSERVATION,247,1073,2
Fagus sylvatica,48.73215,-0.87653,1979,FR,HUMAN_OBSERVATION,247,1074,2
Fagus sylvatica,48.83051,-0.6111,2009,FR,HUMAN_OBSERVATION,247,1076,2
Fagus sylvatica,48.728557,-0.489596,2026,FR,HUMAN_OBSERVATION,247,1077,2
Fagus sylvatica,48.74857,-0.33315,1979,FR,HUMAN_OBSERVATION,247,1078,1
Fagus sylvatica,48.74254,0.4908,2016,FR,HUMAN_OBSERVATION,247,1082,3
Fagus sylvatica,48.68575,0.9409,2021,FR,HUMAN_OBSERVATION,247,1085,1
Fagus sylvatica,48.7857,1.41885,1979,FR,OBSERVATION,247,1088,2
Fagus sylvatica,48.69661,1.57327,1979,FR,HUMAN_OBSERVATION,247,1089,3
Fagus sylvatica,48.770237,1.704451,2026,FR,HUMAN_OBSERVATION,247,1090,8
Fagus sylvatica,48.70079,1.98086,1999,FR,HUMAN_OBSERVATION,247,1091,1
Fagus sylvatica,48.792462,2.133406,2026,FR,HUMAN_OBSERVATION,247,1092,2
Fagus sylvatica,48.820473,2.184187,2026,FR,HUMAN_OBSERVATION,247,1093,2
Fagus sylvatica,48.833245,2.411875,2026,FR,HUMAN_OBSERVATION,247,1094,7
Fagus sylvatica,48.79491,2.79581,1999,FR,HUMAN_OBSERVATION,247,1096,1
Fagus sylvatica,48.757205,2.98493,2026,FR,HUMAN_OBSERVATION,247,1097,2
Fagus sylvatica,48.6805,5.06816,2021,FR,HUMAN_OBSERVATION,247,1110,4
Fagus sylvatica,48.74716,5.28927,2021,FR,HUMAN_OBSERVATION,247,1111,5
Fagus sylvatica,48.72714,5.36971,2021,FR,HUMAN_OBSERVATION,247,1112,5
Fagus sylvatica,48.68322,5.66603,2021,FR,HUMAN_OBSERVATION,247,1113,5
Fagus sylvatica,48.77302,5.67179,2021,FR,HUMAN_OBSERVATION,247,1114,3
Fagus sylvatica,48.6674,6.137436,2026,FR,HUMAN_OBSERVATION,247,1116,1
Fagus sylvatica,48.7143,6.19709,2016,FR,HUMAN_OBSERVATION,247,1117,2
Fagus sylvatica,48.68728,6.71341,1979,FR,HUMAN_OBSERVATION,247,1120,1
Fagus sylvatica,48.79567,7.11721,2021,FR,HUMAN_OBSERVATION,247,1122,1
Fagus sylvatica,48.717553,7.332372,2026,FR,HUMAN_OBSERVATION,247,1123,1
Fagus sylvatica,48.552222,-4.539167,2026,FR,HUMAN_OBSERVATION,248,1052,1
Fagus sylvatica,48.58182,-4.12729,2009,FR,HUMAN_OBSERVATION,248,1055,1
Fagus sylvatica,48.50025,-3.98028,2009,FR,HUMAN_OBSERVATION,248,1056,2
Fagus sylvatica,48.60546,-3.72204,2009,FR,HUMAN_OBSERVATION,248,1057,1
Fagus sylvatica,48.52339,-3.57559,2009,FR,HUMAN_OBSERVATION,248,1058,2
Fagus sylvatica,48.51247,-3.34846,2016,FR,HUMAN_OBSERVATION,248,1059,1
Fagus sylvatica,48.63482,-3.18116,1999,FR,HUMAN_OBSERVATION,248,1060,3
Fagus sylvatica,48.61484,-3.08783,2016,FR,HUMAN_OBSERVATION,248,1061,1
Fagus sylvatica,48.64858,-2.9105,1999,FR,HUMAN_OBSERVATION,248,1062,1
Fagus sylvatica,48.543519,-2.482568,2026,FR,HUMAN_OBSERVATION,248,1065,4
Fagus sylvatica,48.60279,-2.31242,2021,FR,HUMAN_OBSERVATION,248,1066,1
Fagus sylvatica,48.544209,-2.047545,2026,FR,HUMAN_OBSERVATION,248,1067,6
Fagus sylvatica,48.514003,-1.983243,2026,FR,HUMAN_OBSERVATION,248,1068,1
Fagus sylvatica,48.511904,-1.819049,2026,FR,HUMAN_OBSERVATION,248,1069,3
Fagus sylvatica,48.52855,-1.5396,1999,FR,HUMAN_OBSERVATION,248,1070,1
Fagus sylvatica,48.53858,-1.26913,1999,FR,HUMAN_OBSERVATION,248,1072,1
Fagus sylvatica,48.54336,-1.13385,1999,FR,HUMAN_OBSERVATION,248,1073,1
Fagus sylvatica,48.64231,-0.86986,1979,FR,HUMAN_OBSERVATION,248,1074,1
Fagus sylvatica,48.60825,-0.83054,1979,FR,HUMAN_OBSERVATION,248,1075,1
Fagus sylvatica,48.65082,-0.59869,1979,FR,HUMAN_OBSERVATION,248,1076,1
Fagus sylvatica,48.56497,-0.45712,1999,FR,HUMAN_OBSERVATION,248,1077,3
Fagus sylvatica,48.6587,-0.32742,2009,FR,HUMAN_OBSERVATION,248,1078,3
Fagus sylvatica,48.51775,-0.01564,2016,FR,HUMAN_OBSERVATION,248,1079,5
Fagus sylvatica,48.5558,0.09102,2016,FR,HUMAN_OBSERVATION,248,1080,1
Fagus sylvatica,48.52282,0.2549,2016,FR,HUMAN_OBSERVATION,248,1081,2
Fagus sylvatica,48.50625,0.33676,2016,FR,HUMAN_OBSERVATION,248,1082,1
Fagus sylvatica,48.52927,0.6608,2016,FR,HUMAN_OBSERVATION,248,1083,5
Fagus sylvatica,48.53872,0.999702,2026,FR,HUMAN_OBSERVATION,248,1085,5
Fagus sylvatica,48.57882,1.02506,2021,FR,HUMAN_OBSERVATION,248,1086,6
Fagus sylvatica,48.61193,2.11825,1999,FR,HUMAN_OBSERVATION,248,1092,1
Fagus sylvatica,48.52291,2.25517,1999,FR,HUMAN_OBSERVATION,248,1093,3
Fagus sylvatica,48.61425,2.5252,1979,FR,HUMAN_OBSERVATION,248,1095,3
Fagus sylvatica,48.52239,3.47831,2016,FR,HUMAN_OBSERVATION,248,1100,1
Fagus sylvatica,48.53606,4.77403,2016,FR,HUMAN_OBSERVATION,248,1108,2
Fagus sylvatica,48.62095,4.91581,2016,FR,HUMAN_OBSERVATION,248,1109,1
Fagus sylvatica,48.62722,5.03823,2021,FR,HUMAN_OBSERVATION,248,1110,4
Fagus sylvatica,48.62405,5.17374,2021,FR,HUMAN_OBSERVATION,248,1111,7
Fagus sylvatica,48.65389,5.41975,2021,FR,HUMAN_OBSERVATION,248,1112,4
Fagus sylvatica,48.59713,5.52489,2021,FR,HUMAN_OBSERVATION,248,1113,4
Fagus sylvatica,48.53643,5.76505,2021,FR,HUMAN_OBSERVATION,248,1114,1
Fagus sylvatica,48.53936,5.96851,2016,FR,HUMAN_OBSERVATION,248,1115,1
Fagus sylvatica,48.660263,6.102785,2021,FR,HUMAN_OBSERVATION,248,1116,5
Fagus sylvatica,48.651346,7.240705,2021,FR,HUMAN_OBSERVATION,248,1123,2
Fagus sylvatica,48.591991,7.773292,2026,FR,HUMAN_OBSERVATION,248,1126,1
Fagus sylvatica,48.36032,-4.77523,2009,FR,HUMAN_OBSERVATION,249,1051,1
Fagus sylvatica,48.401389,-4.514167,2026,FR,HUMAN_OBSERVATION,249,1052,4
Fagus sylvatica,48.415833,-4.4975,2026,FR,HUMAN_OBSERVATION,249,1053,3
Fagus sylvatica,48.368283,-4.253355,2026,FR,HUMAN_OBSERVATION,249,1054,4
Fagus sylvatica,48.49223,-4.11509,1999,FR,HUMAN_OBSERVATION,249,1055,2
Fagus sylvatica,48.47272,-3.9543,2021,FR,HUMAN_OBSERVATION,249,1056,1
Fagus sylvatica,48.367444,-3.746431,2026,FR,HUMAN_OBSERVATION,249,1057,4
